場址名稱,場址種類,場址地址,場址地號,場址面積,場址列管狀態,土壤污染物,地下水污染物,經度,緯度
(N12363)彰化縣和美鎮大霞段1085-0000(部分)地號,農地,,彰化縣和美鎮大霞段1085地號,729平方公尺,公告解除控制場址,鉻:270(mg/Kg);銅:273(mg/Kg);鎳:258(mg/Kg),-無資料-,120.502721522,24.097864624036
(N12364)彰化縣和美鎮大霞段1131-0000地號,農地,,彰化縣和美鎮大霞段1131地號,"3,037平方公尺",公告解除控制場址,銅:253(mg/Kg),-無資料-,120.5010604172,24.10009846078
(N12365)彰化縣和美鎮大霞段1137-0000地號,農地,,彰化縣和美鎮大霞段1137地號,"3,362平方公尺",公告解除控制場址,鋅:721(mg/Kg),-無資料-,120.50246809144,24.099814113773
(N12366)彰化縣和美鎮大霞段0472-0000地號,農地,,彰化縣和美鎮大霞段472地號,724平方公尺,公告解除控制場址,鋅:737(mg/Kg),-無資料-,120.50479502327,24.098358933997
(N12367)彰化縣和美鎮大霞段0480-0000(部分)地號,農地,,彰化縣和美鎮大霞段480地號,"2,268平方公尺",公告解除控制場址,銅:204(mg/Kg),-無資料-,120.50589855382,24.097865896927
(N12368)彰化縣和美鎮大霞段0511-0000地號,農地,,彰化縣和美鎮大霞段511地號,"1,732平方公尺",公告解除控制場址,銅:224(mg/Kg);鎳:269(mg/Kg),-無資料-,120.50525129132,24.097367195366
(N12369)彰化縣和美鎮大霞段0497-0000地號,農地,,彰化縣和美鎮大霞段497地號,"1,213平方公尺",公告解除控制場址,鎳:218(mg/Kg),-無資料-,120.50443394178,24.097617366469
(N12370)彰化縣和美鎮大霞段0498-0000地號,農地,,彰化縣和美鎮大霞段498地號,"1,004平方公尺",公告解除控制場址,鎳:218(mg/Kg),-無資料-,120.50427642863,24.097652972698
(N12371)彰化縣和美鎮大霞段0499-0000(部分)地號,農地,,彰化縣和美鎮大霞段499地號,"1,685平方公尺",公告解除控制場址,銅:229(mg/Kg);鎳:276(mg/Kg),-無資料-,120.504178035,24.097661682823
(N12372)彰化縣和美鎮大霞段1166-0000地號,農地,,彰化縣和美鎮大霞段1166地號,"2,192平方公尺",公告解除控制場址,銅:346(mg/Kg);鎳:300(mg/Kg);鋅:747(mg/Kg),-無資料-,120.50107942481,24.1002700782
(N12373)彰化縣和美鎮大雅段0332-0000地號,農地,,彰化縣和美鎮大雅段332地號,"1,616平方公尺",公告解除控制場址,銅:235(mg/Kg),-無資料-,120.49037655902,24.093083622758
(N12374)彰化縣和美鎮大雅段0355-0000地號,農地,,彰化縣和美鎮大雅段355地號,"1,707平方公尺",公告解除控制場址,銅:240(mg/Kg),-無資料-,120.49017006773,24.098039979185
(N12375)彰化縣和美鎮大雅段0357-0000(部分)地號,農地,,彰化縣和美鎮大雅段357地號,"1,050平方公尺",公告解除控制場址,銅:238(mg/Kg),-無資料-,120.48986808701,24.09729857544
(N12376)彰化縣彰化市磚磘段0352-0000地號,農地,,彰化縣彰化市磚磘段三五二地號,178平方公尺,公告解除控制場址,鉻:530(mg/Kg);銅:674(mg/Kg);鎳:543(mg/Kg);鋅:1080(mg/Kg),-無資料-,120.5151590612,24.075674543065
(N12377)彰化縣彰化市磚磘段0350-0000(部分)地號,農地,,彰化縣彰化市磚磘段三五○地號,853平方公尺,公告解除控制場址,鉻:530(mg/Kg);銅:674(mg/Kg);鎳:543(mg/Kg);鋅:1080(mg/Kg),-無資料-,120.51564080268,24.075712186286
(N12378)彰化縣和美鎮大霞段1783-0000地號,農地,,彰化縣和美鎮大霞段1783地號,"1,219平方公尺",公告解除控制場址,銅:276(mg/Kg),-無資料-,120.4987040877,24.088867412202
(N12379)彰化縣和美鎮大霞段2144-0000地號,農地,,彰化縣和美鎮大霞段2144地號,"1,493平方公尺",公告解除控制場址,銅:220(mg/Kg);鋅:957(mg/Kg),-無資料-,120.49650750281,24.082160496483
(N12380)彰化縣和美鎮大霞段0960-0000地號,農地,,彰化縣和美鎮大霞段960地號,"2,094平方公尺",公告解除控制場址,銅:236(mg/Kg);鎳:238(mg/Kg);鋅:630(mg/Kg),-無資料-,120.50100151641,24.092450506557
(N12381)彰化縣和美鎮大霞段0961-0000地號,農地,,彰化縣和美鎮大霞段961地號,"1,515平方公尺",公告解除控制場址,銅:236(mg/Kg);鎳:238(mg/Kg);鋅:630(mg/Kg),-無資料-,120.501119752,24.09239671697
(N12382)彰化縣和美鎮大霞段1629-0000地號,農地,,彰化縣和美鎮大霞段1629地號,"1,096平方公尺",公告解除控制場址,銅:244(mg/Kg),-無資料-,120.49190015641,24.088330288085
(N12383)彰化縣彰化市西勢子段西勢子小段0156-0044地號,農地,,彰化縣彰化市西勢子段西勢子小段156-44地號,"1,458平方公尺",公告解除控制場址,鎳:238(mg/Kg),-無資料-,120.52871987819,24.083951625735
(N12384)彰化縣彰化市西勢子段西勢子小段0156-0045(部分)地號,農地,,彰化縣彰化市西勢子段西勢子小段156-45地號,372平方公尺,公告解除控制場址,鎳:238(mg/Kg),-無資料-,120.52872047241,24.08378910063
(N12385)彰化縣和美鎮大霞段2324-0000地號,農地,,彰化縣和美鎮大霞段2324地號,"2,470平方公尺",公告解除控制場址,銅:259(mg/Kg),-無資料-,120.49107222615,24.086286927352
(N12386)彰化縣和美鎮大榮段0142-0000地號,農地,,彰化縣和美鎮大榮段142地號,"1,854平方公尺",公告解除控制場址,銅:265(mg/Kg),-無資料-,120.50642296833,24.089353014964
(N12388)彰化縣和美鎮大嘉段1139-0000(部分)地號,農地,,彰化縣和美鎮大嘉段1139-0000(部分)地號,35平方公尺,公告解除控制場址,砷:70.9(mg/Kg);銅:295(mg/Kg),-無資料-,120.51347921598,24.093429763918
(N12391)彰化縣彰化市西勢子段西勢子小段0174-0001地號(104年公告)(原西勢子段西勢子小段0174-0004地號),農地,,彰化縣彰化市西勢子段西勢子小段0174-0001地號(104年公告)(原西勢子段西勢子小段0174-0004地號),44平方公尺,公告解除控制場址,鎳:203(mg/Kg),-無資料-,120.52741133955,24.081401332247
(N12392)彰化縣彰化市西勢子段西勢子小段0174-0010(部分)地號(104年公告)(原西勢子段西勢子小段0174-0004地號),農地,,彰化縣彰化市西勢子段西勢子小段0174-0010(部分)地號(104年公告)(原西勢子段西勢子小段0174-0004地號),"1,082平方公尺",公告解除控制場址,鎳:203(mg/Kg),-無資料-,120.52763677629,24.081609702024
(N12393)彰化縣彰化市西勢子段西勢子小段0174-0011(部分)地號(104年公告)(原西勢子段西勢子小段0174-0004地號),農地,,彰化縣彰化市西勢子段西勢子小段0174-0011(部分)地號(104年公告)(原西勢子段西勢子小段0174-0004地號),"1,804平方公尺",公告解除控制場址,鎳:209(mg/Kg),-無資料-,120.52726362067,24.081455051383
(N12408)彰化縣鹿港鎮頂和段0094-0000地號,農地,,彰化縣鹿港鎮頂和段0094-0000地號,"2,135平方公尺",公告解除控制場址,銅:218(mg/Kg),-無資料-,120.4874634202,24.09106036684
(N12414)彰化縣鹿港鎮振興段1293-0000地號(104年公告),農地,,彰化縣鹿港鎮振興段1293-0000地號(104年公告),4平方公尺,公告解除控制場址,銅:228(mg/Kg),-無資料-,120.48612447798,24.079056020449
(N12415)彰化縣鹿港鎮振興段1294-0000地號(104年公告),農地,,彰化縣鹿港鎮振興段1294-0000地號(104年公告),10平方公尺,公告解除控制場址,銅:228(mg/Kg),-無資料-,120.48612447798,24.079056020449
(N12416)彰化縣鹿港鎮振興段1295-0000地號(104年公告),農地,,彰化縣鹿港鎮振興段1295-0000地號(104年公告),7平方公尺,公告解除控制場址,銅:228(mg/Kg),-無資料-,120.48612447798,24.079056020449
(N12417)彰化縣和美鎮大雅段0836-0000地號,農地,,彰化縣和美鎮大雅段0836-0000地號,"3,183平方公尺",公告解除控制場址,銅:268(mg/Kg);鋅:615(mg/Kg);鎳:227(mg/Kg),-無資料-,120.4830042768,24.10422800987
(N12418)彰化縣鹿港鎮振興段0926-0000地號(104年公告),農地,,彰化縣鹿港鎮振興段0926-0000地號(104年公告),"2,100平方公尺",公告解除控制場址,銅:464(mg/Kg),-無資料-,120.47467566646,24.081807159103
(N12419)彰化縣鹿港鎮振興段0975-0000地號(104年公告),農地,,彰化縣鹿港鎮振興段0975-0000地號(104年公告),"2,621平方公尺",公告解除控制場址,銅:376(mg/Kg),-無資料-,120.47726774057,24.08044359751
(N12420)彰化縣鹿港鎮振興段1290-0000(部分)地號(104年公告),農地,,彰化縣鹿港鎮振興段1290-0000(部分)地號(104年公告),519平方公尺,公告解除控制場址,銅:222(mg/Kg),-無資料-,120.48572724662,24.080020814059
(N12421)彰化縣鹿港鎮振興段1292-0000地號(104年公告),農地,,彰化縣鹿港鎮振興段1292-0000地號(104年公告),"1,615平方公尺",公告解除控制場址,銅:228(mg/Kg),-無資料-,120.48612447798,24.079056020449
(N12422)彰化縣鹿港鎮振興段1296-0000地號(104年公告),農地,,彰化縣鹿港鎮振興段1296-0000地號(104年公告),"1,615平方公尺",公告解除控制場址,銅:228(mg/Kg),-無資料-,120.48612447798,24.079056020449
(N12423)彰化縣鹿港鎮鹿昇段0514-0001地號(104年公告),農地,,彰化縣鹿港鎮鹿昇段0514-0001地號(104年公告),"1,286平方公尺",公告解除控制場址,銅:217(mg/Kg),-無資料-,120.47349627318,24.084024292748
(N12424)彰化縣彰化市西門口段0533-0012(部分)地號(104年公告)　,農地,,彰化縣彰化市西門口段0533-0012(部分)地號(104年公告)　,"1,824平方公尺",公告解除控制場址,砷:88.1(mg/Kg),-無資料-,120.52487993421,24.058422982511
(N12425)彰化縣彰化市西勢子段西勢子小段0173-0004地號(104年公告),農地,,彰化縣彰化市西勢子段西勢子小段0173-0004地號(104年公告),"2,821平方公尺",公告解除控制場址,銅:230(mg/Kg);鎳:221(mg/Kg),-無資料-,120.52723249409,24.08189738967
(N12426)彰化縣彰化市西勢子段西勢子小段0226-0008地號(104年公告),農地,,彰化縣彰化市西勢子段西勢子小段0226-0008地號(104年公告),"2,543平方公尺",公告解除控制場址,銅:213(mg/Kg),-無資料-,120.52625113231,24.078643813467
(N12427)彰化縣彰化市西勢子段西勢子小段0226-0009地號(104年公告),農地,,彰化縣彰化市西勢子段西勢子小段0226-0009地號(104年公告),"3,070平方公尺",公告解除控制場址,銅:282(mg/Kg);鎳:245(mg/Kg),-無資料-,120.52536845653,24.07798193973
(N12431)花壇鄉溪北段0758-0000地號,工廠,彰化縣花壇鄉白沙村田墘巷七○號,彰化縣花壇鄉溪北段○七五八之○○○○地號,538平方公尺,公告為控制場址,銅:687(mg/Kg);鎳:3710(mg/Kg),-無資料-,120.54245629644,24.045998011035
(N12442)彰化縣福興鄉元興段1547-0000(部分)地號,工廠,,彰化縣福興鄉元興段一五四七(部分)地號,487平方公尺,公告解除控制場址,總石油碳氫化合物:1910(mg/Kg),-無資料-,120.4126087728,24.029925358604
(N12464)彰化縣和美鎮嘉詔段1052-0000(部分)地號,農地,,彰化縣和美鎮嘉詔段一○五二地號,"1,595平方公尺",公告解除控制場址,鉻:405(mg/Kg);銅:414(mg/Kg);鋅:4390(mg/Kg);鎳:540(mg/Kg),-無資料-,120.52507783824,24.092798068582
(N12465)彰化縣彰化市磚磘段0539-0000地號(部分)(105年公告)(原彰化縣彰化市西門口段0228-0001地號),農地,,彰化縣彰化市磚磘段○五三九地號,"3,321平方公尺",公告解除控制場址,鎳:263(mg/Kg),-無資料-,120.51230648394,24.081037888542
(N12466)彰化縣彰化市磚磘段0533-0000地號(105年公告)(原彰化縣彰化市西門口段0224-0000地號),農地,,彰化縣彰化市磚磘段○五三三地號,568平方公尺,公告解除控制場址,銅:270(mg/Kg);鎳:298(mg/Kg),-無資料-,120.51273268343,24.08016340837
(N12468)彰化縣彰化市線東段0052-0000(部份)地號(105年公告)(原彰化縣彰化市西勢子段西勢子小段0106-0008地號),農地,,彰化縣彰化市線東段○○五二地號,"3,232平方公尺",公告解除控制場址,鎳:225(mg/Kg);銅:323(mg/Kg),-無資料-,120.52908262143,24.089650213247
(N12470)彰化縣彰化市線東段0280-0000地號(105年公告)(原彰化縣彰化市西勢子段西勢子小段0328-0000地號),農地,,彰化縣彰化市線東段○二八○地號,"2,464平方公尺",公告解除控制場址,鋅:750(mg/Kg),-無資料-,120.51745597933,24.084711074597
(N12471)彰化縣彰化市線東段0377-0000地號(105年公告)(原彰化縣彰化市西勢子段西勢子小段0337-0001地號),農地,,彰化縣彰化市線東段○三七七地號,807平方公尺,公告解除控制場址,鋅:783(mg/Kg);鎳:347(mg/Kg);鉻:290(mg/Kg);銅:470(mg/Kg),-無資料-,120.51484097885,24.084413864522
(N12472)彰化縣和美鎮大榮段0013-0000(部分)地號(105年公告),農地,,彰化縣和美鎮大榮段○○一三地號,"2,022平方公尺",公告解除控制場址,鎳:214(mg/Kg);鉻:261(mg/Kg);銅:247(mg/Kg);鋅:657(mg/Kg),-無資料-,120.50900117836,24.091582510972
(N12473)彰化縣彰化市西勢子段西勢子小段0120-0024地號(部分)(原彰化縣彰化市西勢子段西勢子小段0120-0006地號(部分))(105年公告),農地,,彰化縣彰化市西勢子段西勢子小段○一二○之○○○六地號,540平方公尺,公告解除控制場址,鉻:398(mg/Kg);銅:281(mg/Kg);鋅:614(mg/Kg);鎳:281(mg/Kg),-無資料-,120.53243357388,24.087746291293
(N12474)彰化縣彰化市西勢子段西勢子小段0213-0000地號,農地,,彰化縣彰化市西勢子段西勢子小段○二一三之○○○○地號,"1,105平方公尺",公告解除控制場址,銅:254(mg/Kg);鎳:214(mg/Kg),-無資料-,120.52804274252,24.080861525349
(N12475)彰化縣彰化市西勢子段西勢子小段0215-0000地號(105年公告),農地,,彰化縣彰化市西勢子段西勢子小段○二一五地號,"1,035平方公尺",公告解除控制場址,銅:254(mg/Kg);鎳:214(mg/Kg),-無資料-,120.52804274252,24.080861525349
(N12476)彰化縣彰化市西勢子段西勢子小段0221-0005地號(105年公告),農地,,彰化縣彰化市西勢子段西勢子小段○二二一之○○○五地號,"1,293平方公尺",公告解除控制場址,鉻:374(mg/Kg);銅:418(mg/Kg);鎳:291(mg/Kg),-無資料-,120.52696613341,24.079440602863
(N12477)彰化縣彰化市西勢子段西勢子小段0221-0006地號,農地,,彰化縣彰化市西勢子段西勢子小段○二二一之○○○六地號,"3,435平方公尺",公告解除控制場址,鉻:374(mg/Kg);銅:418(mg/Kg);鎳:291(mg/Kg),-無資料-,120.52696613341,24.079440602863
(N12484)彰化縣鹿港鎮鹿犁段0372-0000地號,農地,,彰化縣鹿港鎮鹿犁段○三七二之○○○○地號,800平方公尺,公告解除控制場址,銅:217(mg/Kg),-無資料-,120.4801168828,24.095793961537
(N12510)彰化縣鹿港鎮頂和段0081-0000地號,農地,,彰化縣鹿港鎮頂和段○○八一之○○○○地號,"2,045平方公尺",公告解除控制場址,銅:233(mg/Kg),-無資料-,120.48860802957,24.092608197584
(N12520)彰化縣鹿港鎮頂和段0112-0000地號,農地,,彰化縣鹿港鎮頂和段○一一二之○○○○地號,"1,380平方公尺",公告解除控制場址,銅:373(mg/Kg),-無資料-,120.48733354882,24.091565568195
(N12521)彰化縣鹿港鎮頂和段0121-0000地號,農地,,彰化縣鹿港鎮頂和段○一二一之○○○○地號,"1,924平方公尺",公告解除控制場址,銅:308(mg/Kg),-無資料-,120.48720823985,24.090924072791
(N12538)彰化縣彰化市西勢子段西勢子小段0156-0003地號,農地,,彰化縣彰化市西勢子段西勢子小段○一五六之○○○三地號,"1,458平方公尺",公告解除控制場址,鎳:235(mg/Kg),-無資料-,120.5289660141,24.08388014985
(N12539)彰化縣彰化市西勢子段西勢子小段0156-0007地號,農地,,彰化縣彰化市西勢子段西勢子小段○一五六之○○○七地號,"2,273平方公尺",公告解除控制場址,鎳:238(mg/Kg),-無資料-,120.52974257381,24.083990891019
(N12581)彰化縣鹿港鎮鹿犁段0346-0000地號,農地,,彰化縣鹿港鎮鹿犁段○三四六之○○○○地號,"1,271平方公尺",公告解除控制場址,銅:406(mg/Kg),-無資料-,120.48152592087,24.097613619256
(N12589)彰化縣和美鎮大雅段0356-0000地號,農地,,彰化縣和美鎮大雅段○三五六之○○○○地號,"3,145平方公尺",公告解除控制場址,銅:202(mg/Kg),-無資料-,120.48972909769,24.097623163582
(N12601)彰化縣鹿港鎮鹿犁段0398-0000(部分)地號,農地,,彰化縣鹿港鎮鹿犁段○三九八之○○○○(部分)地號,"1,279平方公尺",公告解除控制場址,銅:208(mg/Kg),-無資料-,120.4807722623,24.094252192746
(N12641)彰化縣鹿港鎮鹿鳴段0351-0000地號,農地,,彰化縣鹿港鎮鹿鳴段○三五一之○○○○地號,"1,879平方公尺",公告解除控制場址,銅:352(mg/Kg),-無資料-,120.47410952464,24.090401032171
(N12642)彰化縣鹿港鎮鹿鳴段0354-0000地號,農地,,彰化縣鹿港鎮鹿鳴段○三五四之○○○○地號,"1,503平方公尺",公告解除控制場址,鋅:808(mg/Kg),-無資料-,120.47379265691,24.090923636498
(N12696)彰化縣鹿港鎮鹿犁段0457-0000地號,農地,,彰化縣鹿港鎮鹿犁段○四五七之○○○○地號,"1,453平方公尺",公告解除控制場址,銅:273(mg/Kg),-無資料-,120.47986153114,24.09082702278
(N12697)彰化縣鹿港鎮鹿鳳段0523-0000(部分)地號,農地,,彰化縣鹿港鎮鹿鳳段○五二三之○○○○(部分)地號,963平方公尺,公告解除控制場址,銅:232(mg/Kg),-無資料-,120.48328429932,24.090820569898
(N12706)彰化縣鹿港鎮鹿犁段0611-0000地號,農地,,彰化縣鹿港鎮鹿犁段○六一一之○○○○地號,"3,329平方公尺",公告解除控制場址,銅:391(mg/Kg),-無資料-,120.48012118223,24.094728528619
(N12712)彰化縣鹿港鎮鹿鳳段0674-0000地號,農地,,彰化縣鹿港鎮鹿鳳段○六七四之○○○○地號,950平方公尺,公告解除控制場址,銅:214(mg/Kg),-無資料-,120.48694702653,24.08489166982
(N12722)彰化縣鹿港鎮鹿犁段0856-0000地號,農地,,彰化縣鹿港鎮鹿犁段○八五六之○○○○地號,"1,314平方公尺",公告解除控制場址,銅:285(mg/Kg),-無資料-,120.47723989361,24.09458326513
(N12724)彰化縣鹿港鎮鹿鳳段0915-0000地號,農地,,彰化縣鹿港鎮鹿鳳段○九一五之○○○○地號,"1,243平方公尺",公告解除控制場址,銅:306(mg/Kg),-無資料-,120.4844460764,24.085605597453
(N12758)彰化縣和美鎮嘉慶段0533-0002地號,農地,,彰化縣和美鎮嘉慶段○五三三之○○○二地號,35平方公尺,公告解除控制場址,銅:310(mg/Kg);鋅:649(mg/Kg);鎳:283(mg/Kg),-無資料-,120.522719311,24.089594365826
(N12763)彰化縣彰化市西門口段0523-0002地號,農地,,彰化縣彰化市西門口段○五二三之○○○二地號,"2,853平方公尺",公告解除控制場址,銅:325(mg/Kg),-無資料-,120.52757337883,24.061329725815
(N12794)彰化縣和美鎮大榮段0860-0000(部分)地號(110年公告),農地,,彰化縣和美鎮大榮段○八六○之○○○○(部分)地號,"3,867平方公尺",公告解除控制場址,銅:273(mg/Kg),-無資料-,120.50315536278,24.084836837616
(N12805)彰化縣和美鎮大榮段1038-0000(部分)地號,農地,,彰化縣和美鎮大榮段一○三八之○○○○(部分)地號,818平方公尺,公告解除控制場址,銅:253(mg/Kg),-無資料-,120.50560792641,24.08388768532
(N12806)彰化縣和美鎮大榮段1039-0000地號,農地,,彰化縣和美鎮大榮段一○三九之○○○○地號,940平方公尺,公告解除控制場址,銅:253(mg/Kg),-無資料-,120.50556858705,24.083887558139
(N12807)彰化縣和美鎮大榮段1043-0000地號,農地,,彰化縣和美鎮大榮段一○四三之○○○○地號,"3,869平方公尺",公告解除控制場址,銅:277(mg/Kg),-無資料-,120.50519472453,24.083922465979
(N12831)彰化縣和美鎮大雅段0580-0003(部分)地號,農地,,彰化縣和美鎮大雅段○五八○之○○○三(部分)地號,472平方公尺,公告解除控制場址,銅:217(mg/Kg),-無資料-,120.48482105343,24.100053619208
(N12907)彰化縣和美鎮和群段0848-0001(部分)地號(110年公告),農地,,彰化縣和美鎮和群段○八四八之○○○一(部分)地號,"1,994平方公尺",公告解除控制場址,銅:272(mg/Kg),-無資料-,120.52236660588,24.105141637906
(N12915)彰化縣和美鎮大霞段0292-0000(部分)地號,農地,,彰化縣和美鎮大霞段○二九二之○○○○(部分)地號,"1,421平方公尺",公告解除控制場址,鎳:248(mg/Kg),-無資料-,120.50158597456,24.101544852203
(N12926)彰化縣和美鎮大雅段0510-0000(部分)地號,農地,,彰化縣和美鎮大雅段○五一○之○○○○(部分)地號,"1,200平方公尺",公告解除控制場址,鎳:221(mg/Kg),-無資料-,120.48810607703,24.100118831122
(N12927)彰化縣和美鎮大雅段0615-0000地號,農地,,彰化縣和美鎮大雅段○六一五之○○○○地號,"1,142平方公尺",公告解除控制場址,鋅:612(mg/Kg),-無資料-,120.48806730346,24.097500227512
(N12963)彰化縣和美鎮大雅段0715-0000地號,農地,,彰化縣和美鎮大雅段○七一五之○○○○地號,"2,983平方公尺",公告解除控制場址,鎳:208(mg/Kg),-無資料-,120.48373765989,24.105313994008
(N12964)彰化縣和美鎮大雅段0718-0000地號,農地,,彰化縣和美鎮大雅段○七一八之○○○○地號,"1,000平方公尺",公告解除控制場址,銅:240(mg/Kg),-無資料-,120.48349366831,24.104834621562
(N12968)彰化縣和美鎮大雅段0844-0000地號,農地,,彰化縣和美鎮大雅段○八四四之○○○○地號,"1,736平方公尺",公告解除控制場址,鎳:249(mg/Kg),-無資料-,120.48165053027,24.103311474495
(N12970)彰化縣和美鎮大雅段0848-0000(部分)地號,農地,,彰化縣和美鎮大雅段○八四八之○○○○(部分)地號,"2,674平方公尺",公告解除控制場址,鎳:223(mg/Kg),-無資料-,120.48167365513,24.102453778067
(N12976)彰化縣和美鎮仁愛段1288-0000(部分)地號,農地,,彰化縣和美鎮仁愛段一二八八之○○○○(部分)地號,277平方公尺,公告解除控制場址,銅:217(mg/Kg),-無資料-,120.48559902001,24.104751430215
(N12988)彰化縣彰化市平和段0483-0000地號,農地,,彰化縣彰化市平和段○四八三之○○○○地號,"1,185平方公尺",公告解除控制場址,銅:261(mg/Kg);鎳:275(mg/Kg),-無資料-,120.52234122669,24.072184748453
(N13015)彰化縣和美鎮嘉慶段0565-0000地號,農地,,彰化縣和美鎮嘉慶段○五六五之○○○○地號,"5,311平方公尺",公告解除控制場址,鎳:211(mg/Kg),-無資料-,120.52196227245,24.086865163398
(N13016)彰化縣和美鎮嘉慶段0567-0001(部分)地號,農地,,彰化縣和美鎮嘉慶段○五六七之○○○一(部分)地號,955平方公尺,公告解除控制場址,鉻:259(mg/Kg);銅:203(mg/Kg);鎳:204(mg/Kg),-無資料-,120.52237434454,24.084482724658
(N13050)彰化縣彰化市磚磘段0903-0000地號,農地,,彰化縣彰化市磚磘段○九○三之○○○○地號,"1,994平方公尺",公告解除控制場址,鎳:210(mg/Kg),-無資料-,120.50877138872,24.077035641423
(N13099)彰化縣彰化市磚磘段1198-0000地號,農地,,彰化縣彰化市磚磘段一一九八之○○○○地號,"1,949平方公尺",公告解除控制場址,銅:264(mg/Kg);鎳:258(mg/Kg),-無資料-,120.511546052,24.074082926706
(N13100)彰化縣和美鎮大霞段1259-0000(東坵塊)地號,農地,,彰化縣和美鎮大霞段一二五九之○○○○(東坵塊)地號,"1,603平方公尺",公告解除控制場址,銅:1490(mg/Kg);鋅:1830(mg/Kg),-無資料-,120.49508140271,24.097234620906
(N13111)彰化縣和美鎮大嘉段1547-0000地號,農地,,彰化縣和美鎮大嘉段一五四七之○○○○地號,"2,555平方公尺",公告解除控制場址,銅:269(mg/Kg);鎳:263(mg/Kg),-無資料-,120.51487854285,24.090111445523
(N13117)彰化縣和美鎮大霞段1584-0000地號,農地,,彰化縣和美鎮大霞段一五八四之○○○○地號,"2,946平方公尺",公告解除控制場址,銅:243(mg/Kg),-無資料-,120.48961904396,24.088160164978
(N13118)彰化縣和美鎮大霞段1593-0000地號,農地,,彰化縣和美鎮大霞段一五九三之○○○○地號,"3,697平方公尺",公告解除控制場址,銅:295(mg/Kg);鋅:614(mg/Kg),-無資料-,120.49154840623,24.08774221853
(N13135)彰化縣和美鎮大霞段1692-0000(部分)地號,農地,,彰化縣和美鎮大霞段一六九二之○○○○(部分)地號,904平方公尺,公告為控制場址,銅:1510(mg/Kg);鋅:1060(mg/Kg),-無資料-,120.49421680512,24.086965524222
(N13136)彰化縣和美鎮大霞段1696-0000地號,農地,,彰化縣和美鎮大霞段一六九六之○○○○地號,"1,100平方公尺",公告解除控制場址,銅:247(mg/Kg),-無資料-,120.49383603927,24.086250954403
(N13146)彰化縣和美鎮大霞段1735-0000地號,農地,,彰化縣和美鎮大霞段一七三五之○○○○地號,"1,548平方公尺",公告解除控制場址,銅:338(mg/Kg);鋅:711(mg/Kg);鎳:204(mg/Kg),-無資料-,120.49533279818,24.085786380805
(N13158)彰化縣和美鎮大霞段1845-0001地號,農地,,彰化縣和美鎮大霞段一八四五之○○○一地號,414平方公尺,公告解除控制場址,銅:256(mg/Kg);鋅:684(mg/Kg);鎳:213(mg/Kg),-無資料-,120.4996744933,24.087182122043
(N13161)彰化縣和美鎮嘉慶段0533-0001地號,農地,,彰化縣和美鎮嘉慶段○五三三之○○○一地號,23平方公尺,公告解除控制場址,銅:310(mg/Kg);鋅:649(mg/Kg);鎳:283(mg/Kg),-無資料-,120.5226111896,24.089575969767
(N13165)彰化縣和美鎮大霞段2148-0000地號,農地,,彰化縣和美鎮大霞段二一四八之○○○○地號,"1,746平方公尺",公告解除控制場址,銅:254(mg/Kg),-無資料-,120.49579657962,24.082880494078
(N13189)彰化縣和美鎮大霞段2344-0000地號,農地,,彰化縣和美鎮大霞段二三四四之○○○○地號,"3,322平方公尺",公告解除控制場址,銅:442(mg/Kg),-無資料-,120.48992191558,24.08370073268
(N13195)彰化縣和美鎮大霞段2504-0000(部分)地號,農地,,彰化縣和美鎮大霞段二五○四之○○○○(部分)地號,577平方公尺,公告解除控制場址,鎳:236(mg/Kg),-無資料-,120.49764757025,24.07983469906
(N13197)彰化縣和美鎮大霞段2511-0000地號,農地,,彰化縣和美鎮大霞段二五一一之○○○○地號,557平方公尺,公告解除控制場址,鋅:615(mg/Kg),-無資料-,120.49746525442,24.078669326696
(N13239)彰化縣和美鎮大嘉段1548-0000地號,農地,,彰化縣和美鎮大嘉段一五四八之○○○○地號,"2,556平方公尺",公告解除控制場址,銅:269(mg/Kg);鎳:263(mg/Kg),-無資料-,120.51454536624,24.089785334896
(N13241)彰化縣和美鎮大霞段1592-0000地號,農地,,彰化縣和美鎮大霞段一五九二之○○○○地號,"1,027平方公尺",公告解除控制場址,銅:295(mg/Kg);鋅:614(mg/Kg),-無資料-,120.49109702505,24.087478869124
(N13243)彰化縣和美鎮大霞段1844-0000地號,農地,,彰化縣和美鎮大霞段一八四四之○○○○地號,221平方公尺,公告解除控制場址,銅:256(mg/Kg);鋅:684(mg/Kg);鎳:213(mg/Kg),-無資料-,120.49925133922,24.087243941635
(N13244)彰化縣和美鎮大霞段1845-0000地號,農地,,彰化縣和美鎮大霞段一八四五之○○○○地號,"2,350平方公尺",公告解除控制場址,銅:256(mg/Kg);鋅:684(mg/Kg);鎳:213(mg/Kg),-無資料-,120.49969521498,24.086911312506
(N13277)富鈺山有限公司,工廠,彰化縣彰化市西興里辭修路五八二之一號,彰化縣彰化市西門口段○一一一之○○二○(部分)地號;彰化縣彰化市西門口段○一一一之○○二二地號;彰化縣彰化市西門口段○一一一之○○二四地號;彰化縣彰化市西門口段○一一一之○○四一地號,758平方公尺,公告為控制場址,鎳:428(mg/Kg),-無資料-,120.53206035354,24.076765546299
